344,5,Plume de canard,8,1,0.04,40,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
345,5,Caoutchouc,2,1,0,10,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
346,5,Plastique,2,1,0.25,1700,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
347,5,"Tapis, revêtement textile",6,1,0.06,200,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
348,5,Linoléum,2,1,0.17,1200,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
349,5,"Carrelage, Faïence",2,1,2.5,2150,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
350,5,Terre cuite,2,1,0.84,2000,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
351,5,Dalle de liège,2,1,0.06,400,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
352,5,Acier,1,1,0,80,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
353,5,Aluminium,1,1,230,2700,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
354,5,Cuivre,1,1,380,8900,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
355,5,Zinc,1,1,110,7200,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
356,5,Verre,0,1,1,2500,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
357,5,Air,0,1,0.03,"1,23",,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
358,5,Lame d'air ventilée,0,1,0.19,"1,23",,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
359,5,Lame d'air non ventilée de 5 mm,0,1,0.05,"1,23",,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
360,5,Lame d'air non ventilée de 20 mm,0,1,0.13,"1,23",,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
361,5,Argon,0,1,0.02,"1,7",,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
362,5,Krypton,0,1,0.01,"3,56",,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
363,5,Xénon,0,1,0.01,"5,68",,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
364,5,Glace à -10°C,0,1,2.3,920,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
365,5,Neige fraichement tombée (< 30 cm),0,1,0.05,100,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
366,5,Neige compactée (>200mm),0,1,0.6,500,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
367,5,Eau à 10°C,0,1,0.6,1000,,,,Association Arcanne,https://associationarcanne.com/ressources/base-de-donnees-materiaux/,,2025-12-12 15:25:34
